Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,class
,71,88,44,83,92,111,64,76,51,51,64,79,29,26,98,62,79,52,3
,65,78,65,67,80,133,61,88,39,51,65,94,36,73,58,60,79,39,3
,60,71,77,56,60,101,69,104,44,50,65,85,54,88,43,57,86,75,3
,45,47,69,44,87,71,72,108,78,47,67,65,68,103,62,56,81,91,3
,43,62,89,64,91,102,75,86,76,51,56,62,75,83,48,59,77,81,3
,55,38,107,72,68,55,70,82,37,51,78,99,63,66,73,64,86,55,3
,38,66,48,51,73,106,60,78,58,63,79,91,51,67,77,63,86,56,3
,54,78,39,62,115,123,55,63,92,59,72,71,49,45,60,68,81,98,3
,65,93,51,91,124,101,57,102,45,55,65,64,38,52,88,62,84,85,3
,68,92,60,86,94,108,101,227,226,51,72,83,54,131,46,55,67,8,3
,72,86,92,66,72,138,99,83,41,56,75,83,92,90,24,60,90,72,3
,65,78,77,52,59,89,67,88,72,59,74,78,65,78,92,68,89,67,3
,51,35,72,46,67,78,65,90,77,55,73,71,58,77,78,61,80,83,3
,30,35,88,57,105,102,66,87,68,55,72,66,59,81,64,57,79,74,3
,38,67,37,75,80,140,62,82,48,55,77,107,60,76,72,63,80,47,3
,59,63,70,64,85,115,64,74,59,65,79,87,55,59,74,67,79,55,3
,52,71,70,63,83,96,59,83,66,63,74,74,48,67,71,63,81,79,3
,53,78,80,60,78,88,61,88,73,55,72,66,52,75,67,59,80,83,3
,60,77,70,62,88,103,67,91,61,55,73,78,61,70,65,68,94,35,3
,62,79,68,66,71,94,69,92,75,59,74,78,55,68,87,72,91,78,3
,63,86,67,59,94,103,68,89,87,59,74,86,56,94,83,66,78,65,3
,67,96,49,73,113,118,67,88,58,56,66,79,67,70,78,61,81,67,3
,70,82,44,79,88,121,67,93,65,55,72,87,53,71,66,63,88,63,3
,64,88,63,60,67,120,68,94,28,56,72,79,56,91,37,63,79,71,3
,63,65,94,51,76,65,72,113,68,55,72,70,68,96,61,55,80,80,3
,38,22,121,51,72,60,72,86,79,47,47,91,66,70,37,53,64,66,3
,38,60,75,62,78,87,68,76,20,47,87,97,56,66,83,56,78,52,3
,50,70,29,63,95,125,60,79,73,65,65,83,51,64,73,62,81,73,3
,55,88,72,69,100,92,53,69,111,51,72,66,48,47,80,60,81,88,3
,73,96,54,80,112,90,56,72,63,55,63,74,38,44,55,64,79,79,3
,71,79,40,80,83,132,61,97,108,56,90,106,44,66,54,64,81,55,3
,68,71,75,68,69,118,75,88,50,69,69,91,56,73,39,76,89,62,3
,54,67,67,50,54,73,67,98,79,57,67,71,60,104,80,71,84,101,3
,46,39,56,59,132,112,76,108,66,55,72,66,73,97,54,62,75,83,3
,35,61,27,92,134,166,75,96,7,53,75,102,64,68,53,48,64,2,3
,49,64,82,84,82,150,64,74,33,63,83,79,56,65,80,67,85,80,3
,64,86,65,71,91,103,57,53,86,67,77,71,43,37,71,65,87,72,3
,59,76,86,64,89,90,40,73,85,59,72,67,31,57,96,63,79,85,3
,57,83,65,64,89,107,56,89,64,51,64,67,47,97,55,51,73,50,3
,67,88,72,66,91,99,62,56,79,57,72,107,66,66,46,60,89,67,3
,66,67,66,70,81,102,48,84,62,57,74,87,57,76,70,71,81,62,3
,54,68,60,65,87,98,64,83,69,57,72,71,60,84,77,64,81,82,3
,54,78,70,67,98,92,63,81,73,57,66,71,61,84,75,60,81,76,3
,59,83,68,71,95,97,65,91,63,56,72,75,65,87,66,62,83,60,3
,61,63,96,72,89,83,72,100,57,56,72,86,68,90,51,62,82,71,3
,46,46,34,69,94,115,73,100,57,55,72,78,65,72,46,63,84,63,3
,46,75,73,69,83,106,71,90,35,55,72,91,53,74,67,65,83,46,3
,59,70,63,62,81,111,64,73,64,54,75,83,54,68,84,64,83,72,3
,62,99,62,66,104,103,54,75,101,59,72,75,45,43,95,63,84,77,3
,71,87,60,81,118,99,57,82,81,56,58,67,26,22,41,60,76,85,3
,63,78,35,80,82,191,56,61,72,47,63,90,34,52,67,58,75,51,3
,63,72,76,55,75,121,59,94,53,47,63,95,47,75,36,67,86,51,3
,59,70,79,56,72,70,73,103,59,47,71,67,63,102,65,68,83,85,3
,48,39,76,60,88,84,82,119,76,55,67,66,72,86,39,65,86,83,3
,33,47,44,59,54,102,81,95,33,47,59,75,61,75,53,54,77,37,3
,42,82,65,41,79,117,65,79,34,47,75,102,53,67,85,54,87,44,3
,56,56,15,59,100,133,54,63,79,58,74,75,52,53,74,67,84,79,3
,66,96,69,90,116,105,69,123,82,63,72,50,47,50,96,77,80,85,3
,71,94,59,85,93,91,85,97,90,51,64,67,44,91,65,65,76,77,3
,62,65,60,66,78,124,60,42,111,55,89,111,60,55,74,58,88,69,3
,59,81,80,56,68,108,44,85,59,67,74,79,48,69,72,70,86,46,3
,60,74,72,51,66,83,64,94,60,58,75,79,54,79,71,65,88,78,3
,62,69,59,255,255,255,74,99,80,59,72,66,64,82,65,76,82,90,3
,66,122,20,56,52,95,70,85,61,55,72,71,58,77,62,62,70,29,3
,79,82,82,48,87,81,60,74,48,58,94,95,51,64,78,54,88,71,3
,58,72,70,63,89,100,53,68,67,72,75,79,45,52,76,62,81,63,3
,52,67,77,60,75,92,52,83,78,59,72,71,48,68,76,67,83,83,3
,62,89,72,63,79,93,66,83,76,55,72,67,55,76,73,65,81,79,3
,66,86,64,67,108,116,68,98,56,55,73,79,55,79,62,56,76,45,3
,65,79,73,73,63,92,73,99,72,58,78,79,61,76,58,64,88,72,3
,63,72,71,54,80,96,78,102,76,58,74,78,58,70,81,72,87,69,3
,59,81,63,65,96,108,74,88,84,59,72,79,52,57,96,68,86,59,3
,60,89,56,71,103,110,66,94,70,55,72,79,45,68,75,62,75,79,3
,68,91,40,74,89,118,70,87,70,55,65,83,54,70,82,58,80,67,3
,69,94,63,64,86,131,66,99,62,51,67,95,52,70,65,56,78,45,3
,66,78,75,58,64,107,70,98,33,57,72,87,53,87,35,53,79,64,3
,51,56,92,46,83,70,68,112,73,55,72,67,66,93,67,52,82,86,3
,48,39,102,63,71,79,80,89,74,55,63,67,72,79,35,65,75,85,3
,41,65,88,57,79,92,68,79,20,55,79,99,59,64,77,57,76,36,3
,55,67,48,63,88,123,60,78,70,62,73,87,49,67,79,59,83,70,3
,63,100,56,69,101,99,59,70,124,56,74,67,47,39,67,65,83,90,3
,72,96,54,77,115,96,54,82,56,51,47,63,25,6,28,60,72,88,3
,70,86,40,79,75,124,63,62,107,45,71,95,18,60,72,60,77,55,3
,68,74,87,60,70,123,56,86,67,55,63,91,46,67,43,62,83,42,3
,55,72,71,49,60,83,64,100,57,51,72,75,58,96,66,65,87,82,3
,51,53,56,55,105,83,76,115,65,51,64,54,71,96,55,62,77,80,3
,47,79,99,71,69,83,79,90,76,51,66,71,67,70,30,51,61,54,3
,66,80,92,53,69,79,67,85,32,55,88,107,52,64,80,53,97,76,3
,66,80,58,63,96,112,66,72,67,66,78,83,55,65,75,76,82,61,3
,65,87,85,72,84,88,52,72,100,59,72,67,46,59,69,62,86,88,3
,62,83,66,63,95,94,54,95,70,51,65,58,49,91,38,57,76,83,3
,63,89,53,65,83,134,83,161,14,55,75,111,68,83,45,56,62,14,3
,70,75,71,64,80,104,107,103,31,62,79,83,60,75,66,54,85,68,3
,57,56,62,64,81,103,74,82,67,63,74,78,59,78,72,64,83,79,3
,46,67,68,64,94,92,58,68,80,57,67,67,59,77,77,60,80,84,3
,51,77,63,69,96,99,54,89,80,50,62,73,60,79,70,59,83,67,3
,60,79,56,73,96,112,68,84,60,57,79,87,61,76,57,63,86,57,3
,60,76,72,73,97,96,63,94,58,63,75,83,60,87,62,60,81,65,3
,60,78,90,71,89,88,71,99,66,59,70,71,67,87,60,63,82,79,3
,62,79,59,70,94,112,76,106,56,55,65,78,63,80,31,62,79,57,3
,60,73,71,67,87,107,74,91,27,51,72,90,57,67,60,62,83,53,3
,56,69,65,63,78,112,70,80,67,55,73,87,51,65,75,63,84,73,3
,63,107,53,61,96,102,60,77,118,57,72,67,44,36,96,63,84,79,3
,74,88,53,75,120,102,60,88,91,53,59,66,30,48,26,57,78,83,3
,62,73,32,78,78,134,62,71,93,46,67,87,45,38,67,61,76,49,3
,62,68,80,58,57,110,59,87,63,50,62,99,39,71,49,60,78,41,3
,54,70,78,47,56,83,66,101,55,52,72,71,59,99,64,61,85,88,3
,48,35,70,51,98,83,81,124,71,55,67,64,70,93,51,62,79,81,3
,39,101,41,70,103,89,80,89,62,47,67,71,58,76,39,48,74,51,3
,63,62,82,54,68,133,62,83,19,51,81,105,53,61,79,50,88,52,3
,66,66,57,66,88,134,72,75,79,66,74,82,60,62,70,84,88,72,3
,62,99,67,75,106,98,62,96,97,57,72,66,44,43,78,71,77,90,3
,71,96,49,80,108,89,67,77,82,55,65,70,46,122,69,56,87,85,3
,70,82,55,75,75,134,58,62,70,55,81,104,78,41,79,67,78,39,3
,63,81,89,56,76,127,54,84,53,64,79,79,41,74,65,60,86,64,3
,65,78,74,56,60,89,67,92,63,63,75,82,60,79,70,73,84,70,3
,49,31,71,50,78,82,70,96,80,56,72,71,56,81,69,65,82,82,3
,35,65,78,67,116,113,68,87,72,55,72,66,59,81,61,60,77,80,3
,49,67,71,79,81,129,63,80,59,55,72,99,60,78,66,54,74,32,3
,55,79,88,58,86,104,57,72,66,55,73,91,51,63,75,53,81,63,3
,62,62,66,63,83,103,62,79,72,59,74,78,55,63,68,71,86,80,3
,55,79,76,65,78,92,63,89,75,55,72,67,53,78,67,68,79,77,3
,60,85,67,63,94,105,66,92,63,54,73,79,57,78,64,60,85,61,3
,57,75,72,62,67,92,65,92,69,55,73,79,60,77,63,63,89,70,3
,63,72,66,59,87,103,76,96,72,58,78,79,62,71,79,76,83,66,3
,63,81,65,72,97,103,74,88,82,59,74,78,52,63,101,69,85,68,3
,64,94,54,76,109,107,69,99,88,57,72,74,43,48,52,66,77,80,3
,66,70,39,76,79,115,71,82,73,56,72,87,42,67,71,60,79,46,3
,57,86,59,57,78,135,63,96,63,55,75,95,54,73,60,62,95,52,3
,63,75,87,53,60,78,71,104,52,61,75,78,55,92,56,64,76,79,3
,51,37,88,54,96,77,80,119,63,55,67,68,67,90,56,57,84,83,3
,28,32,11,66,75,130,78,90,42,47,47,99,67,74,37,57,76,49,3
,36,68,66,59,77,127,67,86,31,43,71,91,58,68,82,62,83,45,3
,52,67,44,60,91,122,61,68,75,56,70,87,51,66,79,63,83,72,3
,60,100,58,71,103,93,54,89,108,56,72,66,44,44,71,63,82,91,3
,73,96,47,78,105,91,62,71,72,51,57,62,36,67,19,59,68,83,3
,67,82,48,74,81,124,51,62,103,47,71,103,51,50,67,54,79,51,3
,64,70,80,62,70,115,52,92,48,55,65,94,46,73,39,63,86,54,3
,63,67,68,59,59,73,75,96,64,57,67,71,70,102,78,87,86,88,3
,51,44,67,68,131,124,79,108,69,51,64,60,67,91,56,71,79,87,3
,50,107,29,88,84,79,80,97,61,47,67,71,65,73,31,62,71,39,3
,67,75,91,61,79,84,65,83,29,53,75,98,51,64,79,57,96,76,3
,55,72,66,60,87,113,58,76,70,63,79,83,46,62,71,63,88,62,3
,55,76,72,62,88,104,55,73,93,63,75,74,50,59,60,72,83,75,3
,69,84,79,75,94,88,62,79,62,59,72,66,45,55,90,67,80,89,3
,66,97,52,70,91,110,61,88,62,55,67,67,42,69,65,59,89,52,3
,64,76,65,61,75,120,64,105,24,57,74,107,52,70,93,63,83,56,3
,61,61,64,59,75,107,78,89,50,58,72,86,53,74,60,61,76,65,3
,46,50,70,60,83,99,66,81,72,58,72,71,62,77,78,67,81,78,3
,48,74,72,69,92,92,62,76,77,57,66,71,58,83,75,65,82,76,3
,57,79,69,70,94,103,61,85,67,57,72,75,58,79,65,61,80,65,3
,58,74,65,70,94,100,62,86,65,57,74,83,60,79,67,64,87,63,3
,59,75,72,72,95,95,65,85,67,59,74,78,57,82,68,64,85,68,3
,56,77,83,68,90,96,63,95,67,59,74,75,64,93,61,64,83,70,3
,67,104,63,72,98,103,75,114,60,56,74,75,64,74,56,63,76,69,3
,73,78,78,72,88,98,79,84,52,57,74,82,55,73,58,61,83,59,3
,60,73,71,65,84,102,63,86,54,55,75,94,53,71,73,63,86,48,3
,56,65,39,66,97,130,61,78,76,59,74,75,49,53,86,60,80,80,3
,58,104,65,74,112,101,58,86,80,56,67,74,37,41,94,56,81,79,3
,73,89,35,76,87,110,59,54,57,56,66,79,44,73,59,64,77,50,3
,68,78,56,69,83,134,51,95,60,55,88,95,55,69,62,63,80,48,3
,61,75,76,62,69,107,70,92,38,65,71,87,58,87,41,66,89,74,3
,56,60,75,54,77,63,69,101,79,56,72,66,68,95,75,67,83,88,3
,48,48,96,67,107,113,72,88,73,51,62,73,66,83,42,59,73,81,3
,38,69,106,65,62,35,59,84,44,46,79,103,56,68,71,47,80,56,3
,47,51,28,44,76,96,58,77,51,63,79,95,52,69,77,56,88,56,3
,59,72,42,71,105,125,64,67,86,64,70,75,59,57,54,83,88,91,3
,63,93,65,88,120,104,63,126,71,55,59,42,43,57,107,71,79,80,3
,68,95,57,83,90,92,82,90,94,47,67,70,37,30,78,55,63,56,3
,64,48,69,68,76,133,58,35,84,59,88,98,28,46,73,58,96,75,3
,46,78,84,54,66,104,36,88,59,66,77,83,42,73,75,71,84,51,3
,57,69,75,47,50,65,65,90,69,60,75,75,57,76,85,71,86,75,3
,64,80,71,51,83,92,71,90,74,59,72,67,59,74,70,70,81,88,3
,78,150,38,63,76,107,65,84,57,55,73,71,57,81,68,63,78,46,3
,89,81,44,59,79,98,58,75,61,58,90,98,57,76,76,58,92,65,3
,63,89,52,60,85,105,52,68,67,67,77,87,52,57,71,63,80,56,3
,63,66,70,61,79,98,54,88,66,59,74,75,50,73,61,60,81,79,3
,62,83,69,67,86,99,71,96,72,59,72,70,63,82,68,67,79,78,3
,64,81,69,69,89,103,74,92,76,55,73,75,63,79,70,64,89,62,3
,62,83,69,67,85,97,70,92,74,55,75,79,60,73,76,67,88,72,3
,62,80,68,64,88,99,70,92,78,59,74,75,51,56,85,63,84,61,3
,61,87,59,66,96,113,67,90,65,59,74,86,46,73,67,63,73,62,3
,68,89,49,75,107,102,69,84,71,56,66,79,55,71,77,60,81,75,3
,72,92,47,79,96,123,67,92,67,57,67,85,56,70,69,67,82,57,3
,71,85,68,69,69,112,69,97,40,56,74,87,55,79,38,67,83,52,3
,63,65,90,56,76,70,70,91,67,58,72,71,65,105,70,67,86,90,3
,44,34,91,65,108,97,71,105,75,55,65,64,72,87,47,63,77,81,3
,37,70,89,72,67,100,77,97,32,47,55,91,63,68,59,56,72,52,3
,54,74,60,52,83,99,68,81,51,46,71,99,52,71,79,55,85,55,3
,63,76,28,67,100,128,63,73,84,58,74,71,55,60,75,69,84,83,3
,64,95,78,81,120,104,61,102,75,55,65,64,41,47,98,65,81,88,3
,68,89,45,83,92,97,71,91,56,49,63,75,35,44,93,57,78,42,3
,64,74,69,68,84,134,63,83,11,56,90,91,36,69,61,56,86,56,3
,56,76,77,58,72,102,62,95,36,67,77,87,54,77,43,63,87,70,3
,59,64,54,54,65,71,73,100,79,61,72,67,71,106,78,74,73,96,3
,54,45,90,67,110,118,79,100,74,55,63,67,75,92,60,63,82,80,3
,37,35,55,71,48,116,73,84,7,51,75,90,63,67,64,59,72,2,3
,35,61,72,38,59,151,60,91,56,59,78,83,48,68,80,56,83,65,3
,54,88,59,51,96,105,59,75,79,63,79,75,51,65,67,61,86,73,3
,64,83,67,65,84,99,65,86,67,59,74,75,64,82,70,67,90,70,4
,63,81,67,63,82,97,63,84,69,57,72,75,63,80,70,69,88,68,4
,62,81,67,62,83,99,64,87,68,57,74,78,62,83,68,67,87,68,4
,62,81,68,62,80,99,64,86,69,57,74,78,64,83,68,67,86,68,4
,63,83,67,63,85,100,63,84,69,57,72,79,64,82,68,65,84,66,4
,65,83,67,65,85,99,62,84,70,57,74,79,62,81,67,64,83,68,4
,65,83,67,65,84,99,63,83,69,55,73,79,63,83,68,64,84,66,4
,64,84,67,65,87,99,63,84,69,57,74,79,63,82,70,65,83,68,4
,64,84,67,66,88,100,63,84,72,59,74,79,62,82,69,66,86,68,4
,63,84,67,66,88,100,63,81,69,59,74,75,60,76,68,67,86,68,4
,64,84,67,67,88,100,61,81,69,59,74,75,61,79,68,67,86,68,4
,65,83,67,67,86,99,62,82,69,58,74,78,63,80,68,66,85,68,4
,65,83,67,67,88,99,62,81,70,59,74,79,60,77,70,65,85,67,4
,64,83,67,67,89,99,60,81,70,58,74,79,58,78,70,66,84,68,4
,63,84,67,67,89,99,63,82,68,54,73,79,61,79,70,66,84,68,4
,64,84,67,67,88,99,61,82,70,54,73,78,62,83,67,67,84,68,4
,64,84,66,67,87,99,61,83,70,55,73,79,63,84,68,66,83,68,4
,65,84,67,66,86,99,62,84,68,55,73,79,63,82,68,65,83,68,4
,65,84,67,66,86,99,63,83,68,59,74,79,63,82,68,64,83,67,4
,65,84,68,65,85,99,62,83,71,57,74,79,63,82,68,64,85,67,4
,64,83,67,64,83,99,64,85,68,59,74,79,63,80,68,66,85,67,4
,63,83,67,63,82,99,65,84,68,59,74,78,62,81,68,66,83,67,4
,63,81,67,62,82,99,64,86,68,59,74,78,63,83,71,67,88,68,4
,62,81,68,63,82,99,66,86,68,56,74,78,64,81,68,68,91,70,4
,63,82,68,63,83,98,63,84,70,57,74,79,64,81,67,69,89,69,4
,63,79,68,63,80,97,63,84,70,57,72,79,62,82,68,67,86,67,4
,63,80,68,62,80,98,64,84,70,57,72,79,63,82,68,65,86,68,4
,63,82,67,62,83,99,63,85,69,57,72,79,62,79,68,65,84,67,4
,63,83,67,63,84,99,62,83,70,56,74,79,62,83,69,65,84,67,4
,63,83,67,63,84,99,62,83,70,56,74,79,63,80,70,66,83,68,4
,63,82,67,64,83,99,63,83,68,59,74,79,61,79,70,65,84,67,4
,64,84,67,65,86,100,62,83,67,59,74,79,61,83,67,64,83,67,4
,66,83,67,66,86,100,61,82,68,59,74,79,62,80,71,64,86,67,4
,64,83,67,65,86,99,62,83,68,59,74,78,62,81,68,65,83,69,4
,63,83,67,65,86,100,62,82,71,59,74,78,61,78,68,65,84,68,4
,63,83,67,65,87,99,62,80,70,58,74,78,59,76,69,66,85,67,4
,63,83,67,67,88,99,61,80,70,58,74,79,60,77,68,67,84,67,4
,64,83,67,67,88,99,61,80,69,54,73,79,61,78,68,65,83,67,4
,65,83,67,67,86,99,60,82,68,55,73,79,61,80,68,64,83,68,4
,65,83,67,66,86,99,61,83,68,57,74,79,62,81,69,64,82,68,4
,65,83,67,65,85,99,64,84,68,59,74,79,63,82,68,64,83,68,4
,63,83,67,64,83,99,63,84,69,55,73,79,63,80,68,65,83,67,4
,63,83,67,63,84,99,63,84,68,59,74,79,63,81,70,66,84,67,4
,63,82,67,63,82,98,63,85,70,55,73,79,63,82,68,65,83,67,4
,64,83,67,63,83,99,63,86,68,59,74,79,64,84,71,64,84,68,4
,64,83,67,64,82,99,65,86,69,59,74,78,64,83,70,65,86,67,4
,64,80,67,63,82,98,65,85,68,59,74,78,64,83,68,66,88,70,4
,63,82,67,63,84,99,63,84,69,59,74,79,63,83,67,67,88,67,4
,62,81,67,63,81,99,63,84,70,57,74,78,63,84,68,67,85,68,4
,62,81,67,62,79,98,65,86,69,57,72,79,62,83,70,66,83,68,4
,62,81,67,62,82,98,65,85,68,57,72,79,63,81,67,64,82,68,4
,63,82,67,63,83,99,63,85,68,56,72,79,63,83,68,63,81,67,4
,64,83,67,64,84,99,63,84,69,55,73,79,63,82,70,63,83,67,4
,65,83,67,65,85,100,63,86,69,55,73,79,62,81,68,63,83,67,4
,63,83,67,65,87,100,63,85,68,59,74,79,62,80,68,65,83,67,4
,63,83,67,66,87,99,64,84,67,59,74,78,62,82,68,65,86,67,4
,63,83,67,67,88,100,64,83,68,59,74,79,61,78,70,67,84,68,4
,65,85,67,68,90,101,62,81,70,59,74,78,62,78,71,65,87,70,4
,65,81,68,68,83,97,60,79,70,58,74,78,60,78,68,67,88,68,4
,63,82,67,64,88,98,61,80,69,58,74,78,59,77,69,67,85,68,4
,63,84,67,67,91,100,62,80,68,58,74,79,59,79,71,66,84,67,4
,63,83,67,67,87,99,63,82,68,55,73,79,61,81,69,66,83,68,4
,63,83,67,66,86,99,62,83,70,55,73,79,63,82,69,64,82,68,4
,64,83,67,65,84,99,64,85,68,55,73,79,61,80,70,64,82,67,4
,65,84,67,65,85,100,62,84,69,55,72,79,61,80,70,63,82,67,4
,66,83,67,65,84,99,62,84,70,55,73,79,63,81,68,63,82,67,4
,64,82,67,63,83,99,64,84,69,55,73,79,60,83,70,64,85,68,4
,61,81,68,62,83,98,64,86,67,55,73,79,63,83,71,63,85,66,4
,61,80,68,62,83,97,64,84,69,55,73,75,63,81,68,64,86,69,4
,63,83,68,63,86,99,64,84,68,59,74,78,63,81,70,65,88,71,4
,64,81,68,65,82,97,64,83,68,59,74,78,64,81,69,67,89,69,4
,63,78,67,63,79,98,64,88,68,57,74,78,63,82,68,66,86,68,4
,62,80,68,62,80,98,66,87,68,57,74,78,62,80,68,64,84,67,4
,62,81,67,62,83,98,64,83,68,57,74,79,62,81,68,64,84,67,4
,63,82,67,63,84,99,63,83,69,56,74,79,61,81,71,64,84,67,4
,63,82,67,63,83,99,63,83,70,59,74,79,63,80,68,65,83,67,4
,63,83,67,64,85,99,63,84,69,59,74,79,63,80,68,64,83,67,4
,65,83,67,65,86,99,63,81,71,59,74,79,60,81,71,63,83,68,4
,65,84,67,67,87,100,60,81,68,59,74,79,62,83,71,63,85,66,4
,65,83,67,67,87,99,62,83,70,59,74,78,63,78,71,65,85,68,4
,64,82,67,66,85,99,62,81,71,59,74,75,58,76,70,67,86,68,4
,63,83,67,64,86,99,63,81,68,58,74,78,59,78,69,67,84,68,4
,63,83,67,66,89,99,61,82,68,58,74,78,61,78,70,66,84,67,4
,64,84,67,68,89,99,61,81,69,58,74,79,61,79,68,65,83,68,4
,65,83,67,68,86,99,60,83,69,54,73,79,63,80,68,64,82,67,4
,65,83,67,67,87,100,63,83,68,55,73,79,63,81,68,63,82,67,4
,65,83,67,66,86,99,63,84,69,55,73,79,63,82,69,63,83,67,4
,64,83,67,65,85,100,64,84,69,55,73,79,62,82,70,65,82,68,4
,63,83,67,64,83,99,65,84,68,55,73,79,63,81,69,65,83,68,4
,63,81,67,63,82,98,64,85,68,59,74,79,61,81,70,63,83,68,4
,62,81,67,62,82,99,62,85,69,55,73,79,64,82,68,62,82,67,4
,63,80,67,62,82,99,63,85,69,55,73,78,64,83,68,63,84,67,4
,63,83,67,63,86,100,63,83,70,57,74,78,64,83,70,65,94,70,4
,63,81,67,64,83,97,63,83,69,57,72,79,63,82,70,70,88,67,4
,62,80,67,62,80,97,63,86,70,57,72,79,61,83,70,67,86,68,4
,61,81,68,62,81,99,64,84,70,57,72,79,63,83,70,65,86,68,4
,63,82,67,63,83,99,63,83,70,57,72,79,65,82,68,65,85,68,4
,64,83,67,64,84,99,63,85,69,57,74,79,63,82,69,65,86,67,4
,64,83,67,64,84,99,63,84,67,56,74,78,62,83,70,64,86,67,4
,64,83,67,65,85,99,63,84,69,59,74,78,63,85,68,65,83,67,4
,64,83,67,64,85,99,64,85,68,59,74,79,63,81,70,64,83,67,4
,64,84,67,64,86,99,63,79,71,59,74,79,62,79,70,65,85,67,4
,64,83,67,66,87,99,61,81,68,57,74,78,62,79,68,66,83,68,4
,64,84,67,66,87,100,62,84,70,59,74,75,63,79,71,65,86,71,4
,65,81,67,66,84,98,60,81,70,58,74,79,63,79,70,65,86,67,4
,64,83,67,66,89,99,62,81,67,54,73,79,61,80,68,66,84,67,4
,64,84,67,67,89,99,61,81,69,58,72,79,59,78,70,66,85,68,4
,64,83,67,66,85,99,62,83,69,55,73,79,61,80,68,66,83,67,4
,63,83,67,64,84,99,63,84,70,55,73,79,60,81,70,66,84,68,4
,64,84,67,65,86,100,63,84,69,59,74,79,62,82,70,65,85,67,4
,65,83,67,66,83,99,62,84,70,59,74,79,64,81,68,65,84,68,4
,65,83,67,64,83,99,63,84,70,59,74,79,63,81,69,64,84,67,4
,64,82,67,64,83,99,65,87,68,59,74,79,65,84,68,64,85,67,4
,63,80,67,63,81,98,64,84,70,59,74,78,63,82,68,65,85,68,4
,61,81,67,61,80,99,64,85,68,59,74,79,61,83,68,64,84,68,4
,62,81,67,61,84,97,64,84,72,59,74,78,61,82,68,65,88,68,4
,63,83,67,64,86,99,63,85,70,57,74,78,63,83,68,67,87,68,4
,64,79,67,63,79,97,65,86,68,59,74,75,64,85,68,66,86,67,4
,63,80,67,62,81,99,63,85,69,59,74,78,63,82,70,64,84,67,4
,63,82,67,62,83,98,63,84,69,57,74,79,63,82,70,63,85,67,4
,63,83,67,63,85,99,63,83,69,56,74,79,62,81,67,64,84,67,4
,63,83,67,63,84,99,63,84,70,56,74,79,63,84,68,64,84,67,4
,63,83,67,64,84,99,63,85,70,59,74,79,63,82,69,64,83,67,4
,64,83,67,64,83,99,62,83,70,59,74,79,63,82,70,64,83,68,4
,65,84,67,64,88,100,62,83,69,59,74,78,63,81,69,63,83,68,4
,67,87,67,68,89,101,61,83,69,59,74,78,62,79,70,64,84,68,4
,66,83,67,67,86,98,63,81,70,59,74,78,61,77,71,65,86,68,4
,63,83,67,65,85,99,61,80,70,58,74,79,61,79,69,67,86,69,4
,63,84,67,65,88,100,61,81,69,54,73,78,61,79,68,67,84,67,4
,64,84,66,67,88,99,60,82,68,54,73,79,63,82,68,66,83,68,4
,65,84,67,67,87,99,62,83,70,55,73,79,61,81,70,64,83,68,4
,66,85,67,67,86,99,63,85,68,55,73,79,63,82,68,63,84,68,4
,66,83,67,65,84,99,63,83,69,59,74,79,62,81,70,64,83,68,4
,64,84,67,63,84,99,63,84,70,59,74,79,62,81,68,65,83,68,4
,64,84,67,64,84,99,65,85,70,59,74,79,63,80,68,65,84,67,4
,63,83,67,63,83,99,64,84,68,59,74,79,62,84,68,64,84,66,4
,63,83,68,62,83,99,65,88,68,59,74,79,64,85,68,63,84,65,4
,63,78,67,62,79,98,64,87,70,58,74,78,64,83,68,64,88,71,4
,63,82,67,62,85,98,64,83,69,58,74,75,63,80,69,66,92,70,4
,64,81,67,64,82,99,63,88,68,59,74,78,60,81,70,68,89,69,4
,63,79,67,62,79,97,65,86,70,59,74,78,60,82,67,67,86,68,4
,62,81,67,61,82,99,64,85,69,57,74,79,62,83,70,65,84,67,4
,62,82,67,62,83,99,64,84,68,57,74,79,64,81,70,65,85,67,4
,63,83,67,64,84,99,63,84,69,56,74,79,63,82,70,65,84,67,4
,64,83,67,65,84,99,62,85,68,59,74,79,64,83,68,64,83,67,4
,65,83,67,65,86,100,63,81,70,59,74,79,64,79,71,63,82,67,4
,65,83,67,65,87,99,62,79,71,59,74,79,60,77,67,63,83,67,4
,65,84,66,66,87,102,60,80,70,55,73,79,60,81,70,65,86,70,4
,63,83,67,65,86,99,61,84,67,55,73,79,62,81,69,67,86,68,4
,63,82,67,65,84,98,63,81,71,57,74,79,62,76,68,67,88,69,4
,64,82,67,65,86,99,60,82,70,54,73,79,59,78,69,67,86,68,4
,64,84,67,67,89,100,61,80,68,54,73,78,60,78,68,66,84,68,4
,66,84,67,68,88,99,62,80,68,54,73,78,61,79,68,65,83,69,4
,64,83,67,66,84,99,61,83,68,55,73,79,62,81,68,64,82,67,4
,63,83,67,64,84,99,63,84,68,55,73,79,63,82,69,64,83,68,4
,63,84,67,64,85,100,63,85,70,55,73,79,63,81,68,64,83,67,4
,63,84,67,64,85,100,62,84,67,55,73,79,62,83,68,63,83,67,4
