Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,class
,59,79,70,65,84,98,67,84,67,56,66,79,60,77,70,65,83,67,4
,61,80,66,66,88,100,62,84,68,51,72,79,59,76,68,67,85,67,4
,63,83,69,68,94,100,61,85,68,55,73,75,60,78,68,69,89,71,4
,64,83,67,72,95,99,61,84,69,57,74,78,60,79,70,71,91,66,4
,64,83,67,71,88,99,60,81,69,55,72,79,60,75,69,70,84,70,4
,63,81,67,68,93,101,58,76,67,55,73,75,59,75,71,67,82,66,4
,64,86,69,71,94,100,55,79,68,53,62,90,59,75,71,67,86,67,4
,64,76,67,70,88,97,59,80,71,47,67,78,58,75,69,69,86,65,4
,61,83,69,69,92,99,58,77,68,53,67,82,59,74,72,68,81,62,4
,64,82,66,70,91,102,58,85,67,51,72,79,58,77,70,66,80,69,4
,63,79,67,69,88,100,60,79,71,55,73,78,60,73,71,66,84,70,4
,62,82,68,67,88,100,60,88,68,55,72,75,58,79,70,68,86,68,4
,63,79,67,67,85,100,64,89,69,58,74,79,61,78,68,70,92,67,4
,62,78,67,66,88,100,65,86,71,59,74,78,62,76,71,73,91,74,4
,60,77,67,67,83,100,62,81,69,56,72,79,60,78,70,71,83,64,4
,60,76,68,64,84,99,61,87,67,53,59,79,59,76,71,67,82,68,4
,60,77,68,66,88,100,65,92,70,47,67,79,62,87,70,65,80,63,4
,60,75,67,67,84,103,67,94,71,57,63,88,63,78,68,64,79,65,4
,59,78,71,64,78,98,66,83,67,48,65,79,60,78,68,64,78,71,4
,60,77,70,63,91,99,61,85,71,53,72,78,60,80,69,64,85,67,4
,61,82,70,69,93,98,62,84,70,55,73,79,58,76,71,70,91,70,4
,68,88,66,71,92,99,65,87,70,32,39,69,70,90,69,56,71,74,5
,68,89,68,71,97,102,63,87,70,34,46,67,68,85,68,60,77,70,5
,67,87,68,72,92,100,64,87,68,39,59,66,66,85,69,64,80,75,5
,66,82,65,70,91,96,62,83,71,47,67,68,65,81,71,65,81,76,5
,61,73,65,68,83,102,61,82,66,51,72,67,62,80,69,67,87,73,5
,60,83,70,65,88,103,60,78,67,55,72,75,62,79,67,69,86,66,5
,64,81,69,66,80,99,59,79,68,60,89,79,60,79,67,69,86,65,5
,63,79,68,62,81,99,57,76,69,64,77,79,60,76,67,70,88,68,5
,62,79,68,63,82,99,57,81,68,61,74,75,60,79,68,70,85,70,5
,62,81,68,63,84,99,59,80,69,56,72,71,60,81,68,68,83,73,5
,63,81,67,65,84,98,60,82,71,55,72,67,63,82,68,67,81,76,5
,63,81,67,66,84,101,60,84,66,51,60,63,64,82,71,65,78,76,5
,65,94,66,68,100,103,64,95,67,47,47,75,64,92,71,64,77,71,5
,68,83,66,73,90,99,66,85,71,39,47,71,68,88,68,60,67,76,5
,65,89,69,70,98,105,63,84,67,37,38,69,66,88,68,54,60,76,5
,68,89,67,74,94,101,62,88,66,32,33,67,68,85,68,50,61,81,5
,68,86,67,71,87,98,63,84,70,32,34,70,65,88,70,51,64,84,5
,66,86,67,67,88,98,62,82,71,33,32,67,65,88,70,52,62,76,5
,67,90,67,69,96,106,62,91,63,32,35,68,67,89,68,53,67,73,5
,68,88,67,72,93,100,66,89,67,32,44,71,68,89,69,57,75,75,5
,67,86,68,71,93,101,65,87,71,37,51,72,67,88,68,62,79,70,5
,66,83,66,71,92,101,64,86,67,43,59,72,63,82,68,65,82,77,5
,63,78,68,67,76,94,61,79,72,47,67,66,63,81,68,67,86,76,5
,63,90,72,63,92,100,59,81,69,55,72,75,63,78,67,69,87,63,5
,65,71,67,68,79,97,59,77,71,59,79,75,62,78,67,71,91,70,5
,57,76,71,63,83,101,57,80,70,65,78,75,61,80,67,72,88,68,5
,60,77,69,63,81,99,59,80,69,60,75,75,63,80,70,70,86,69,5
,61,79,67,63,84,100,58,79,69,58,74,75,63,80,68,68,82,71,5
,62,81,69,65,84,99,59,81,71,56,72,67,63,80,67,67,82,76,5
,63,81,68,65,84,99,60,81,68,51,59,62,62,80,71,67,79,77,5
,64,86,69,67,94,94,61,87,72,47,55,74,63,85,71,63,72,67,5
,66,84,65,71,92,102,64,86,70,41,50,73,66,87,69,59,71,75,5
,66,89,67,71,97,100,63,90,64,39,43,67,67,88,70,57,67,76,5
,67,87,67,72,92,100,65,87,72,33,33,67,67,84,71,54,63,81,5
,66,85,67,69,86,100,63,83,67,32,32,69,63,88,71,52,64,86,5
,65,85,67,66,85,98,62,84,70,32,38,69,64,86,67,52,64,83,5
,66,88,68,67,91,101,62,86,68,33,36,67,65,89,68,53,64,76,5
,67,88,67,70,93,102,64,89,67,32,39,71,69,92,68,54,70,75,5
,67,87,67,71,93,100,64,88,66,34,47,71,70,84,71,59,78,72,5
,67,86,67,71,92,99,64,86,66,39,54,72,66,86,68,64,80,72,5
,64,81,65,70,87,99,63,87,71,47,67,67,65,83,69,65,79,73,5
,63,81,70,65,79,94,62,77,70,51,72,67,63,79,68,65,86,72,5
,63,84,70,63,88,98,57,82,67,55,73,71,62,78,67,69,84,65,5
,63,76,68,67,80,98,60,79,68,59,88,78,60,83,67,68,88,68,5
,60,76,67,63,79,99,58,78,67,67,79,75,61,77,69,71,90,68,5
,60,78,69,62,84,100,57,79,71,62,78,75,61,81,69,71,87,70,5
,60,79,68,65,83,100,57,79,70,60,75,75,63,80,69,69,82,71,5
,62,81,68,64,84,99,58,83,68,57,72,71,62,81,68,66,80,74,5
,63,82,68,66,85,99,60,80,68,55,67,66,62,79,70,66,81,77,5
,63,80,70,67,89,96,60,87,78,47,43,59,62,85,62,64,73,66,5
,63,83,65,69,93,103,63,88,67,37,52,75,67,88,69,60,73,72,5
,64,87,66,70,91,99,64,88,68,38,48,72,67,88,70,59,67,75,5
,67,88,66,70,95,103,64,86,70,39,41,70,67,87,70,55,64,79,5
,66,84,66,71,89,97,63,87,68,32,37,67,65,86,69,53,63,83,5
,65,85,67,67,88,100,62,83,68,32,35,71,66,87,70,53,63,84,5
,66,88,67,68,91,100,62,84,69,32,35,70,67,88,69,52,63,79,5
,67,87,67,69,91,99,61,88,67,32,37,71,68,90,69,54,67,76,5
,67,89,66,59,94,102,65,89,68,32,43,71,69,88,69,57,73,73,5
,67,86,70,71,95,102,65,86,71,36,51,72,67,85,68,61,80,72,5
,65,83,68,71,90,104,63,84,63,42,59,72,65,80,69,65,82,74,5
,64,84,73,67,79,89,62,83,74,47,67,67,60,80,67,65,79,76,5
,65,83,67,63,90,97,61,86,72,55,73,67,63,82,70,66,88,72,5
,63,74,67,67,77,98,61,79,71,57,78,75,62,78,68,70,88,72,5
,59,79,68,62,84,102,58,81,67,60,78,75,62,81,68,70,87,69,5
,61,77,68,63,81,99,60,78,70,61,78,79,62,80,68,70,87,69,5
,62,82,69,64,87,100,58,82,68,63,79,75,60,79,68,70,85,70,5
,63,79,67,66,81,99,59,79,69,58,74,71,61,80,68,68,80,72,5
,61,80,67,63,84,99,57,80,72,55,73,67,63,81,67,66,82,79,5
,62,79,70,65,84,97,61,86,67,51,56,62,64,86,69,66,79,71,5
,62,88,65,67,95,108,64,91,58,43,55,72,66,89,68,64,79,71,5
,66,84,67,71,89,96,65,86,70,43,47,71,67,88,69,63,72,74,5
,65,89,66,70,96,107,62,88,67,39,41,71,67,88,69,58,63,73,5
,69,92,67,73,97,103,63,89,69,32,32,69,67,89,68,52,62,80,5
,69,87,67,72,88,99,64,84,69,32,32,71,67,88,68,52,64,84,5
,67,87,67,67,88,99,60,83,71,33,38,67,67,84,69,53,64,80,5
,67,88,66,67,91,99,60,84,69,32,38,67,67,89,68,54,66,77,5
,67,88,67,70,92,102,62,87,67,32,39,71,67,89,69,56,71,73,5
,68,89,67,70,93,100,63,88,67,35,47,71,68,83,68,60,78,73,5
,67,81,67,71,90,99,64,84,72,42,58,72,65,87,69,64,79,72,5
,63,84,68,69,89,99,62,87,73,47,67,69,65,86,68,65,83,74,5
,63,76,67,67,79,98,61,79,64,51,72,67,64,82,69,67,83,72,5
,61,83,68,63,84,101,57,77,67,55,73,71,62,77,68,67,84,67,5
,63,77,69,64,81,99,57,79,71,61,89,78,61,79,65,69,90,64,5
,60,77,69,63,81,100,58,78,68,66,77,75,61,79,69,71,86,69,5
,60,80,68,63,84,99,58,82,68,61,75,75,62,81,67,69,86,70,5
,62,79,68,64,83,100,58,80,70,58,74,71,64,82,67,68,83,71,5
,61,79,68,64,83,98,59,82,70,57,72,70,63,82,68,67,82,76,5
,63,83,67,65,86,99,60,83,70,55,67,66,63,82,68,67,80,78,5
,64,83,67,67,91,98,62,87,71,47,55,72,65,87,71,63,71,67,5
,65,89,67,71,96,104,63,87,68,43,50,73,67,88,67,58,68,76,5
,67,89,67,72,94,100,65,92,67,38,39,69,67,88,68,55,63,76,5
,67,89,66,71,89,99,64,85,73,32,32,69,67,88,71,52,60,80,5
,68,86,65,67,86,103,62,84,67,26,34,71,68,88,71,51,64,84,5
,66,87,67,65,86,99,62,82,70,32,39,67,67,86,70,53,66,80,5
,67,88,67,67,94,100,60,86,70,34,38,67,67,92,68,55,67,74,5
,68,90,68,71,95,104,64,90,69,34,43,70,69,88,70,57,75,72,5
,68,88,68,72,92,100,64,84,70,38,55,72,68,88,69,62,79,73,5
,66,84,67,70,91,99,62,85,67,43,59,72,66,84,68,65,82,73,5
,64,80,69,67,80,92,62,83,67,47,67,69,63,79,67,67,82,76,5
,63,82,68,64,91,99,60,81,73,55,73,67,62,83,67,67,83,65,5
,63,78,67,68,83,99,60,78,70,59,78,75,62,76,67,68,89,71,5
,60,76,68,63,80,101,57,77,68,63,83,78,60,79,69,71,88,67,5
,60,78,69,63,81,99,58,79,69,62,74,75,62,80,69,70,84,70,5
,61,82,68,64,85,100,58,80,68,59,74,75,63,81,70,68,84,70,5
,63,78,67,65,82,98,60,81,71,59,74,71,64,82,69,68,83,71,5
,62,81,68,64,86,99,60,81,70,55,72,71,63,83,67,67,80,76,5
,63,83,67,67,87,100,61,84,64,53,72,66,64,84,71,65,78,73,5
,65,88,67,68,97,99,62,90,67,47,47,75,66,91,71,64,81,71,5
,66,84,65,72,89,100,64,86,68,39,47,75,68,87,69,63,71,75,5
,65,88,67,69,96,102,62,88,64,37,37,69,66,87,67,56,59,75,5
,67,89,67,71,92,99,64,91,66,32,32,71,67,87,70,50,60,81,5
,68,89,68,70,91,101,65,86,70,26,34,75,67,88,71,51,62,81,5
,67,86,66,68,88,99,63,83,70,32,36,71,70,92,71,52,64,77,5
,66,88,67,69,94,99,62,89,68,33,38,71,68,90,68,54,69,74,5
,68,89,68,72,96,102,65,88,67,32,48,72,68,83,67,58,76,73,5
,67,86,68,73,92,101,65,85,66,38,55,72,65,87,68,63,80,72,5
,65,83,68,71,91,99,63,87,75,47,67,67,65,82,70,66,84,76,5
,62,73,67,67,77,99,63,79,68,51,72,67,63,80,67,67,81,76,5
,60,87,73,62,91,103,57,77,69,55,72,75,62,79,69,66,85,63,5
,65,77,68,67,77,97,56,76,71,59,88,79,60,79,67,69,88,67,5
,61,78,68,61,82,101,57,80,68,67,77,75,60,78,68,71,88,67,5
,60,77,68,63,80,97,58,79,71,60,79,75,62,80,68,70,87,71,5
,61,81,67,63,86,102,59,83,67,59,74,75,62,80,67,69,84,70,5
,62,79,68,65,83,98,61,81,71,57,72,71,61,82,68,68,84,73,5
,62,81,68,65,84,98,60,83,70,55,73,70,63,83,67,67,81,76,5
,63,83,66,65,86,100,60,83,68,53,63,63,63,83,67,66,79,77,5
,64,86,69,67,94,99,63,92,68,47,47,71,65,91,70,63,74,70,5
,67,91,67,71,96,105,67,88,70,39,46,71,70,88,70,59,65,74,5
,69,89,66,72,94,102,64,86,69,34,32,70,67,88,68,54,64,82,5
,68,87,66,71,87,96,61,83,73,32,32,69,68,88,69,53,65,86,5
,67,87,67,67,88,100,61,85,67,26,34,69,68,86,69,53,63,83,5
,67,87,67,68,90,100,62,86,67,33,38,66,66,88,68,53,64,79,5
,67,88,67,70,93,100,63,87,68,32,39,67,69,91,69,54,68,76,5
,67,88,66,71,92,103,63,87,69,34,46,71,69,87,70,58,74,73,5
,66,84,67,70,91,99,63,84,71,38,51,72,67,85,71,61,78,72,5
,65,86,69,70,90,103,62,88,68,43,62,72,65,88,68,63,79,72,5
,66,84,67,69,89,99,64,83,74,47,67,70,63,76,65,64,82,76,5
,63,76,65,67,81,102,62,86,69,53,72,67,61,83,70,67,87,74,5
,60,81,68,63,82,101,60,76,70,57,78,75,62,76,69,71,91,70,5
,63,77,68,63,78,99,56,80,70,63,75,78,59,78,67,71,85,66,5
,61,79,69,62,86,100,58,79,67,59,75,75,61,79,68,68,86,68,5
,62,80,68,65,83,99,59,82,68,60,75,75,61,80,67,69,87,70,5
,62,80,68,64,84,99,60,80,70,59,74,75,61,81,68,69,84,71,5
,63,82,68,65,85,100,60,83,71,59,72,71,63,83,68,68,83,75,5
,63,81,67,66,85,99,60,80,67,55,72,71,63,83,68,67,79,76,5
,63,83,68,67,88,97,59,83,73,51,62,72,63,88,68,64,74,71,5
,66,89,67,69,96,104,61,85,70,47,50,75,68,88,71,61,71,74,5
,67,86,66,72,90,96,63,86,73,39,45,71,67,88,70,56,62,73,5
,67,91,67,70,97,105,63,88,70,34,34,70,67,88,68,52,62,76,5
,68,85,67,72,88,99,64,84,71,32,23,72,66,90,69,52,65,85,5
,65,86,67,68,87,101,61,80,70,26,42,71,67,82,67,54,66,84,5
,66,86,68,67,87,97,61,87,66,33,39,65,65,88,68,54,65,79,5
,67,88,67,67,90,99,64,84,68,34,38,67,68,87,68,55,68,76,5
,68,91,68,70,95,102,63,87,69,34,45,71,66,88,68,57,72,72,5
,70,90,66,72,93,101,65,89,68,38,49,72,67,87,68,61,78,71,5
,67,82,67,71,89,100,64,85,68,42,59,72,66,85,69,64,81,73,5
,64,86,70,68,88,99,62,83,71,47,67,69,64,80,66,65,83,77,5
,65,78,65,65,78,97,60,81,70,55,73,67,63,84,70,67,83,72,5
,61,79,67,61,83,103,59,75,70,55,72,75,64,79,70,67,83,68,5
,62,77,69,63,79,99,56,79,70,56,74,75,60,79,68,67,85,66,5
,61,79,70,62,81,99,57,78,70,59,78,79,61,78,68,68,86,68,5
,62,78,67,63,81,99,57,80,69,59,74,78,61,82,68,68,83,69,5
,61,80,68,63,83,99,58,80,70,59,74,75,63,80,69,67,83,71,5
,63,80,68,64,84,98,59,81,70,55,72,71,64,83,68,67,82,76,5
,63,82,67,65,84,102,59,82,69,55,72,66,63,82,68,66,78,76,5
,64,84,68,67,94,93,62,90,68,47,55,72,62,86,67,64,80,69,5
,65,84,65,70,89,101,66,88,70,43,54,75,64,88,70,65,80,71,5
,65,87,67,70,99,99,64,89,67,41,39,71,68,92,73,63,70,75,5
,66,84,67,72,88,96,64,82,73,32,32,71,68,88,70,56,64,79,5
,65,89,68,68,93,106,62,85,67,32,32,70,69,84,66,53,63,83,5
,67,87,67,70,88,98,63,86,68,33,42,67,65,86,70,52,64,81,5
,67,89,66,68,91,100,62,85,67,32,36,67,65,88,70,53,64,76,5
,67,87,67,70,92,100,63,89,66,32,39,71,68,92,70,55,72,74,5
,68,91,70,71,96,102,65,84,72,34,51,72,69,85,68,60,80,72,5
,68,84,67,71,89,100,61,86,67,42,62,72,66,83,68,65,81,75,5
,64,81,68,67,82,92,63,83,71,47,67,69,64,82,68,65,81,71,5
,63,81,67,63,81,101,60,81,68,53,73,71,63,81,69,65,81,73,5
,63,82,68,63,86,99,59,79,68,55,72,75,61,79,67,67,85,66,5
,63,79,68,65,80,99,59,79,68,58,78,79,62,78,67,68,85,67,5
,61,78,70,63,81,99,58,78,70,61,75,75,60,79,70,68,84,71,5
,61,78,70,63,80,97,57,80,68,58,74,75,61,81,67,67,82,70,5
,62,83,70,63,85,100,60,81,68,57,72,71,63,82,68,67,83,74,5
,63,83,67,66,85,101,59,82,71,55,73,67,63,82,67,67,79,75,5
,64,82,68,66,89,92,62,88,68,51,56,66,64,87,68,65,79,70,5
,65,91,68,69,93,103,65,88,70,45,59,74,66,86,67,65,80,72,5
,67,84,67,70,88,94,63,89,70,43,46,71,68,95,72,63,73,76,5
,66,88,70,69,96,101,63,86,69,36,37,71,69,89,69,58,65,76,5
,68,88,68,71,91,99,64,87,69,32,31,75,67,91,69,53,61,81,5
,68,88,67,69,88,100,63,83,69,32,37,71,68,86,68,51,64,82,5
,67,88,67,68,89,100,61,87,68,32,38,71,67,90,69,54,65,78,5
,67,86,67,69,91,101,64,86,70,32,39,71,68,90,71,55,69,74,5
,67,90,68,71,96,102,63,89,64,36,50,74,68,89,69,58,76,72,5
,68,85,67,72,92,100,65,86,69,40,55,73,67,85,69,63,81,71,5
,64,80,64,69,86,95,63,87,71,47,67,69,64,82,69,65,82,74,5
,63,83,69,65,83,99,62,79,68,51,72,67,64,81,68,65,82,72,5
,65,83,67,64,84,97,57,80,72,55,73,71,63,80,69,67,84,69,5
,63,77,69,64,80,99,60,82,68,59,90,79,62,80,68,68,87,68,5
,61,78,69,62,81,100,59,78,70,67,78,79,62,78,69,69,86,69,5
,61,78,68,64,85,99,57,80,69,60,75,75,61,81,68,69,87,68,5
,60,78,68,64,79,98,59,81,68,60,75,75,63,79,67,69,86,70,5
,62,81,67,63,85,99,59,81,68,58,74,71,62,81,68,68,83,72,5
,63,82,67,65,84,99,60,82,71,57,72,70,62,83,68,67,80,76,5
,63,83,67,65,85,100,60,83,65,53,63,63,63,79,68,65,79,77,5
,64,82,70,67,94,87,61,86,78,47,51,75,64,98,72,64,78,67,5
,64,87,69,71,92,102,63,83,68,39,48,78,70,87,69,62,69,72,5
,67,92,68,71,103,102,60,86,67,36,39,70,68,91,67,56,62,79,5
,70,89,68,76,94,96,63,86,69,32,31,72,67,84,67,52,63,81,5
,68,88,67,71,89,98,63,88,67,32,35,71,66,89,69,53,63,83,5
,67,86,67,68,86,98,63,81,71,33,35,71,69,91,68,53,64,78,5
,67,89,67,68,95,103,60,87,69,32,38,71,68,91,70,54,68,74,5
,69,89,68,72,95,102,64,90,67,34,46,71,69,88,70,57,74,73,5
,68,86,68,72,96,100,65,86,68,38,53,72,66,83,70,62,80,72,5
,66,83,70,72,94,96,64,83,70,45,59,72,63,84,67,65,80,72,5
,62,70,64,68,78,100,61,84,73,47,67,69,63,80,67,65,80,76,5
,58,83,69,63,89,97,60,80,73,55,72,70,62,83,68,66,85,71,5
,64,82,68,66,77,96,58,76,70,57,82,79,62,79,68,68,86,68,5
,63,79,69,60,83,100,56,79,69,65,74,71,61,81,69,68,82,68,5
,62,80,68,64,83,100,57,79,70,60,74,75,61,80,68,67,86,70,5
,62,79,68,64,83,99,59,81,68,59,74,75,61,81,68,69,83,70,5
,62,81,68,64,85,99,60,81,68,56,72,71,62,82,68,67,81,73,5
,63,82,67,65,84,98,60,82,70,55,72,70,64,83,67,67,79,76,5
,63,81,66,65,83,103,60,84,70,53,67,64,63,87,68,65,78,72,5
,65,92,69,67,102,99,63,89,60,47,43,82,68,90,70,63,76,76,5
,67,81,64,73,85,96,65,89,72,35,47,75,68,92,68,60,68,75,5
,64,89,68,68,99,103,63,83,69,36,38,69,68,89,71,55,63,76,5
,68,91,69,73,93,100,61,84,71,32,33,71,67,84,68,52,62,82,5
,69,88,67,70,91,100,63,89,65,32,37,71,67,88,67,51,63,82,5
,68,88,67,69,89,98,65,83,70,32,35,71,67,92,71,52,63,78,5
,67,88,66,69,92,100,62,86,70,33,39,71,70,90,69,55,70,75,5
,68,89,67,71,93,103,63,88,66,33,50,72,68,85,69,59,76,74,5
,67,84,68,71,91,99,64,85,68,39,55,72,66,88,67,63,79,73,5
,64,83,65,69,88,98,63,89,71,45,67,67,66,83,71,64,79,70,5
,63,75,66,65,78,96,63,79,69,51,66,70,62,78,67,64,79,77,5
,61,86,71,63,94,101,59,82,70,53,72,74,63,82,65,66,84,67,5
,64,75,65,68,78,96,59,79,69,59,91,88,63,82,68,68,88,71,5
,60,78,68,61,83,99,59,79,68,73,78,75,64,80,70,70,86,67,5
,61,79,68,64,84,100,57,80,70,62,79,75,62,79,68,69,86,69,5
,62,80,68,65,84,99,60,82,68,61,75,75,63,81,68,69,84,70,5
,63,80,67,65,85,99,60,82,68,56,74,74,63,82,68,68,83,72,5
,63,81,68,66,85,99,60,82,69,55,72,71,62,83,68,67,81,76,5
,63,81,66,65,87,103,60,83,68,53,65,66,65,86,68,65,75,75,5
,63,85,69,68,95,95,61,84,67,47,50,72,67,92,69,62,75,68,5
,66,85,67,70,89,100,62,89,70,39,53,74,67,88,68,60,70,73,5
,65,88,69,70,99,101,65,88,67,39,39,71,67,92,68,56,62,74,5
,67,89,68,73,93,102,64,87,69,32,34,71,68,88,68,52,62,79,5
,68,89,68,71,92,101,63,86,68,32,34,71,67,89,71,52,64,80,5
,67,87,67,70,90,98,62,83,70,32,38,69,68,90,69,54,66,79,5
,67,88,67,70,91,102,61,86,69,32,43,67,69,88,71,56,71,75,5
,67,88,68,70,93,101,62,86,68,34,45,71,67,88,70,58,73,74,5
,67,87,68,71,96,100,63,88,70,38,47,71,67,88,71,61,77,70,5
,65,80,65,72,92,100,64,88,68,42,59,74,67,86,68,64,82,73,5
,62,77,65,68,83,97,65,82,72,47,67,70,63,78,67,66,82,76,5
,61,81,69,65,88,99,59,78,71,51,72,71,62,80,69,65,76,68,5
,63,84,67,67,88,102,58,83,68,55,72,75,62,81,68,63,83,69,5
,64,79,68,66,81,100,60,80,71,59,78,79,62,79,69,67,86,68,5
,61,78,70,63,82,100,58,79,67,63,79,75,61,79,67,70,86,67,5
,60,79,69,64,83,99,58,83,68,60,75,75,61,81,68,68,85,70,5
,62,79,68,63,83,99,60,80,69,58,74,75,62,80,67,68,84,71,5
,62,80,68,64,84,99,59,81,71,59,72,71,63,84,68,68,81,75,5
,63,82,67,65,85,100,59,80,70,55,72,67,64,82,67,65,79,77,5
,63,80,67,66,87,93,59,83,78,53,63,72,64,91,70,63,74,71,5
,65,93,67,69,100,108,62,88,68,47,50,75,69,86,67,59,66,70,5
,70,91,68,75,94,97,63,81,75,39,39,75,66,92,68,55,66,75,5
,68,85,66,70,90,102,60,86,70,34,38,71,67,88,68,54,63,81,5
,65,83,67,68,86,97,62,81,70,32,32,71,67,89,71,52,63,83,5
,65,87,67,67,92,100,60,83,71,32,34,71,67,87,67,52,64,79,5
,67,87,67,71,92,99,62,87,68,32,38,71,67,91,70,53,66,76,5
,67,88,67,71,93,101,64,89,64,32,42,71,69,88,68,56,72,73,5
,67,88,68,71,95,103,65,86,67,36,51,72,68,87,67,60,78,75,5
,66,80,67,71,88,98,63,86,70,43,58,72,66,86,69,64,79,73,5
,62,81,67,67,88,100,62,84,71,47,66,70,65,80,68,64,81,75,5
,61,79,71,65,73,93,61,79,71,47,67,71,63,80,66,65,81,73,5
,62,82,67,59,84,95,59,83,75,55,73,71,62,79,65,66,83,68,5
,63,79,68,64,81,97,61,82,69,63,95,90,62,79,67,68,87,69,5
,60,77,68,62,80,99,59,79,70,72,75,75,61,80,67,69,84,70,5
,60,79,68,63,81,100,57,79,69,59,74,75,61,80,68,67,81,70,5
,62,79,68,63,80,98,58,79,69,56,72,71,62,81,68,66,80,76,5
,62,81,68,63,84,97,58,79,71,56,70,67,61,80,67,65,79,78,5
,63,79,66,65,85,101,60,89,76,47,55,65,64,87,71,64,77,70,5
,63,89,71,67,95,99,64,84,70,43,50,72,65,88,66,62,70,76,5
,67,87,65,71,91,96,63,88,71,39,39,69,67,89,68,56,62,72,5
,67,91,66,71,97,104,64,87,68,32,34,71,66,83,67,52,62,81,5
,68,88,68,72,88,97,64,87,66,32,28,74,66,91,71,51,62,85,5
,67,88,67,67,88,99,62,80,72,26,40,70,68,87,71,52,65,82,5
,67,85,67,67,88,97,61,85,68,33,38,69,67,88,70,54,65,75,5
,66,90,67,69,96,106,64,95,62,33,42,71,67,88,69,55,71,72,5
,68,88,68,73,95,101,68,88,70,34,51,72,68,88,69,60,79,75,5
,67,84,68,71,90,99,64,86,70,42,59,72,66,83,68,64,80,71,5
,64,83,68,68,86,95,63,84,72,47,67,69,63,80,67,64,79,76,5
,64,80,68,65,83,100,60,78,71,51,72,67,62,82,70,64,83,75,5
,63,82,66,64,84,103,57,77,67,55,73,74,63,80,69,67,83,67,5
,63,80,67,64,80,99,56,78,69,59,78,79,62,79,70,67,87,69,5
,61,74,68,62,79,98,57,80,71,59,78,79,60,79,67,69,85,69,5
,60,80,68,63,86,100,59,81,69,59,74,75,60,81,68,67,82,70,5
,62,79,67,66,82,99,59,81,69,55,73,74,61,81,68,66,81,73,5
,62,80,67,63,84,98,59,80,71,55,72,70,60,81,68,65,79,77,5
,62,78,68,64,80,96,59,80,69,53,65,66,63,85,70,64,76,71,5
,63,89,67,65,98,104,60,91,60,47,50,73,68,88,68,62,72,76,5
,67,87,65,72,88,96,67,92,68,39,47,71,67,87,69,58,65,82,5
,67,87,66,68,94,104,65,81,70,34,34,71,67,90,70,54,62,81,5
,67,89,68,71,89,96,61,88,67,32,29,75,68,88,67,51,60,83,5
,67,88,67,68,89,99,63,86,70,26,34,71,67,88,71,51,63,82,5
,67,87,67,68,89,100,62,84,69,33,38,70,68,91,71,53,65,76,5
,67,88,67,70,94,103,62,88,67,32,39,71,69,89,71,55,71,74,5
,67,88,67,72,94,100,64,88,67,36,51,73,68,88,69,60,78,74,5
,67,84,68,71,90,99,65,88,70,41,55,72,67,85,68,64,81,73,5
,65,83,67,70,96,102,64,86,71,47,67,67,64,79,69,65,80,73,5
,62,71,64,71,80,107,61,79,65,53,72,70,63,80,67,65,83,72,5
,60,91,74,63,90,104,58,81,69,55,75,71,63,80,66,67,84,66,5
,67,78,67,66,79,99,58,78,70,61,79,79,62,79,69,68,88,69,5
,60,75,70,63,81,99,57,80,69,62,79,75,60,79,67,69,85,67,5
,60,81,69,63,86,101,60,81,67,60,75,78,61,80,68,68,84,68,5
,63,79,68,65,81,98,59,79,70,59,74,75,62,79,68,67,83,71,5
,61,79,68,63,83,99,58,81,69,57,72,71,62,81,67,66,80,73,5
,62,82,67,64,83,100,60,81,71,55,72,67,61,80,67,65,79,78,5
,63,77,67,65,84,92,60,84,73,51,58,62,64,88,72,63,71,66,5
,63,94,66,68,102,110,63,90,60,43,47,71,67,88,70,60,71,76,5
,69,83,65,74,88,92,65,84,73,39,44,71,67,88,71,57,66,73,5
,65,87,66,68,89,108,62,88,67,34,37,71,67,90,68,54,60,76,5
,67,88,67,68,91,100,64,83,72,32,34,75,67,88,68,52,63,83,5
,67,90,68,70,92,103,61,86,69,32,35,71,66,86,67,52,64,80,5
,67,86,65,70,88,98,63,86,68,32,39,71,66,90,69,54,68,80,5
,66,86,67,68,92,100,63,86,70,33,43,71,68,88,70,56,71,76,5
,67,87,68,71,94,102,63,87,70,37,47,75,67,90,70,60,76,74,5
,67,87,67,72,95,106,63,87,66,41,55,73,68,84,70,63,78,69,5
,65,82,66,73,96,99,63,88,71,47,63,74,65,79,70,63,80,74,5
,61,68,67,70,81,103,62,72,68,47,67,71,62,78,67,65,80,72,5
,57,79,69,64,87,96,56,86,73,55,75,71,60,82,70,65,84,75,5
,63,86,70,66,87,102,61,79,70,61,79,79,63,80,70,67,86,68,5
,64,79,67,65,76,98,59,79,68,63,75,78,60,79,67,69,87,67,5
,62,80,68,61,86,101,59,80,68,61,75,75,61,80,68,68,83,70,5
,62,79,68,65,81,97,59,80,69,58,74,74,61,81,68,67,81,72,5
,62,81,68,69,91,99,56,77,72,45,51,72,65,83,71,53,65,83,6
,63,80,68,70,89,99,56,79,71,41,47,67,65,82,69,51,65,80,6
,62,79,68,68,91,100,57,83,69,40,50,72,63,86,69,52,67,81,6
